0001	0.00000	0
0002	0.00000	1
0003	0.00000	1
0004	0.00000	1
0005	0.00000	1
0006	0.00000	1
0007	0.00000	1
0008	0.00000	1
0009	0.00000	1
0010	0.00000	1
0011	0.00000	1
0012	0.00000	1
0013	0.00000	1
0014	0.00000	2
0015	0.00000	3
0016	0.00000	3
0017	0.00000	3
0018	0.00000	3
0019	0.00000	3
0020	0.00000	3
0021	0.00000	3
0022	0.00000	3
0023	0.00000	3
0024	0.00000	3
0025	0.00000	3
0026	0.00000	3
0027	0.00000	3
0028	0.00000	4
0029	0.00000	4
0030	0.00000	4
0031	0.00000	4
0032	0.00000	4
0033	0.00000	4
0034	0.00000	4
0035	0.00000	5
0036	0.00000	6
0037	0.00000	6
0038	0.00000	6
0039	0.00000	6
0040	0.00000	7
0041	0.00000	7
0042	0.00000	7
0043	0.00000	7
0044	0.00000	7
0045	0.00000	7
0046	0.00000	7
0047	0.00000	7
0048	0.00000	7
0049	0.00000	7
0050	0.00000	7
0051	0.00000	7
0052	0.00000	7
0053	0.00000	8
0054	0.00000	9
0055	0.00000	9
0056	0.00000	9
0057	0.00000	9
0058	0.00000	9
0059	0.00000	9
0060	0.00000	9
0061	0.00000	9
0062	0.00000	9
0063	0.00000	9
0064	0.00000	9
0065	0.00000	9
0066	0.00000	9
0067	0.00000	9
0068	0.00000	9
0069	0.00000	9
0070	0.00000	9
0071	0.00000	9
0072	0.00000	9
0073	0.00000	9
0074	0.00000	9
0075	0.00000	9
0076	0.00000	9
0077	0.00000	9
0078	0.00000	9
0079	0.00000	9
0080	0.00000	9
0081	0.00000	9
0082	0.00000	9
0083	0.00000	9
0084	0.00000	9
0085	0.00000	9
0086	0.00000	9
0087	0.00000	9
0088	0.00000	9
0089	0.00000	10
0090	0.00000	10
0091	0.00000	11
0092	0.00000	11
0093	0.00000	12
0094	0.00000	12
0095	0.00000	12
0096	0.00000	12
0097	0.00000	12
0098	0.00000	13
0099	0.00000	13
0100	0.00000	14
0101	0.00000	14
0102	0.25308	14
0103	0.28678	15
0104	0.25296	16
0105	0.26971	16
0106	0.30329	17
0107	0.33695	18
0108	0.31997	19
0109	0.25270	20
0110	0.26095	20
0111	0.24394	20
0112	0.22721	20
0113	0.28617	20
0114	0.21852	21
0115	0.31910	22
0116	0.24387	22
0117	0.33612	22
0118	0.26855	22
0119	0.32721	22
0120	0.24355	23
0121	0.30991	23
0122	0.23501	24
0123	0.27643	24
0124	0.24218	24
0125	0.28428	25
0126	0.25109	25
0127	0.25109	25
0128	0.25187	26
0129	0.24233	27
0130	0.31762	27
0131	0.22545	28
0132	0.28260	28
0133	0.29186	28
0134	0.24289	28
0135	0.34244	28
0136	0.29031	28
0137	0.21586	29
0138	0.23175	29
0139	0.20786	29
0140	0.18235	29
0141	0.24314	29
0142	0.26517	29
0143	0.19719	29
0144	0.24824	29
0145	0.24635	30
0146	0.21469	31
0147	0.18889	31
0148	0.30601	32
0149	0.32760	32
0150	0.18307	33
0151	0.24036	33
0152	0.24157	33
0153	0.26417	33
0154	0.31990	33
0155	0.33819	34
0156	0.23054	34
0157	0.28530	34
0158	0.26452	34
0159	0.21116	34
0160	0.22233	34
0161	0.30196	34
0162	0.18783	34
0163	0.26771	34
0164	0.31412	34
0165	0.28978	34
0166	0.28156	34
0167	0.27722	34
0168	0.22668	34
0169	0.17934	34
0170	0.24442	34
0171	0.30351	35
0172	0.24985	35
0173	0.17717	35
0174	0.20538	35
0175	0.27557	36
0176	0.21805	36
0177	0.18565	36
0178	0.21064	36
0179	0.17851	36
0180	0.24830	36
0181	0.23237	37
0182	0.29715	37
0183	0.24483	37
0184	0.28815	37
0185	0.29768	37
0186	0.22743	37
0187	0.21731	37
0188	0.30999	37
0189	0.23301	37
