0001	0.00000	0
0002	0.00000	0
0003	0.00000	0
0004	0.00000	0
0005	0.00000	0
0006	0.00000	0
0007	0.00000	0
0008	0.00000	0
0009	0.00000	0
0010	0.00000	0
0011	0.00000	0
0012	0.00000	0
0013	0.00000	0
0014	0.00000	1
0015	0.00000	1
0016	0.00000	1
0017	0.00000	1
0018	0.00000	1
0019	0.00000	2
0020	0.00000	3
0021	0.00000	3
0022	0.00000	3
0023	0.00000	3
0024	0.00000	4
0025	0.00000	4
0026	0.00000	4
0027	0.00000	4
0028	0.00000	4
0029	0.00000	5
0030	0.00000	5
0031	0.00000	5
0032	0.00000	5
0033	0.00000	6
0034	0.00000	6
0035	0.00000	6
0036	0.00000	6
0037	0.00000	6
0038	0.00000	7
0039	0.00000	8
0040	0.00000	8
0041	0.00000	8
0042	0.00000	8
0043	0.00000	8
0044	0.00000	8
0045	0.00000	8
0046	0.00000	8
0047	0.00000	8
0048	0.00000	8
0049	0.00000	8
0050	0.00000	8
0051	0.00000	8
0052	0.00000	8
0053	0.00000	8
0054	0.00000	8
0055	0.00000	8
0056	0.00000	8
0057	0.00000	8
0058	0.00000	8
0059	0.00000	8
0060	0.00000	8
0061	0.00000	8
0062	0.00000	8
0063	0.00000	8
0064	0.00000	8
0065	0.00000	8
0066	0.00000	9
0067	0.00000	9
0068	0.00000	10
0069	0.00000	10
0070	0.00000	10
0071	0.00000	10
0072	0.00000	10
0073	0.00000	10
0074	0.00000	11
0075	0.00000	11
0076	0.00000	12
0077	0.00000	12
0078	0.00000	12
0079	0.00000	12
0080	0.00000	12
0081	0.00000	12
0082	0.00000	13
0083	0.00000	13
0084	0.00000	13
0085	0.00000	13
0086	0.00000	13
0087	0.00000	13
0088	0.00000	14
0089	0.00000	14
0090	0.00000	14
0091	0.00000	14
0092	0.00000	14
0093	0.00000	14
0094	0.00000	14
0095	0.00000	14
0096	0.00000	14
0097	0.00000	15
0098	0.00000	16
0099	0.00000	16
0100	0.00000	16
0101	0.00000	16
0102	0.33329	16
0103	0.26031	16
0104	0.28098	17
0105	0.38510	17
0106	0.29126	17
0107	0.33268	17
0108	0.38469	17
0109	0.30142	17
0110	0.44724	17
0111	0.41536	17
0112	0.29096	17
0113	0.29064	17
0114	0.33206	17
0115	0.30061	17
0116	0.21729	17
0117	0.36190	17
0118	0.19706	18
0119	0.41412	18
0120	0.40372	19
0121	0.28999	19
0122	0.34057	19
0123	0.27975	19
0124	0.33953	20
0125	0.23753	20
0126	0.37027	20
0127	0.35888	20
0128	0.36083	21
0129	0.32019	21
0130	0.29785	21
0131	0.32820	21
0132	0.30755	21
0133	0.28694	21
0134	0.22486	21
0135	0.25667	22
0136	0.35892	22
0137	0.35671	22
0138	0.35010	22
0139	0.29474	22
0140	0.27428	22
0141	0.33637	23
0142	0.37373	23
0143	0.32310	23
0144	0.36227	23
0145	0.31171	23
0146	0.29248	23
0147	0.31957	23
0148	0.26834	23
0149	0.31170	23
0150	0.37005	23
0151	0.25344	24
0152	0.34227	24
0153	0.26981	24
0154	0.22625	24
0155	0.45260	24
0156	0.28086	24
0157	0.32542	24
0158	0.29246	24
0159	0.32374	25
0160	0.22053	25
0161	0.28056	25
0162	0.27042	25
0163	0.34573	25
0164	0.33402	25
0165	0.37200	25
0166	0.30613	26
0167	0.35666	26
0168	0.24779	26
0169	0.34989	26
0170	0.29403	26
0171	0.28670	26
0172	0.45058	26
0173	0.24902	26
0174	0.32005	26
0175	0.29507	26
0176	0.28191	26
0177	0.31995	26
0178	0.27003	26
0179	0.34642	26
0180	0.39347	26
0181	0.22203	26
0182	0.27288	26
0183	0.33712	26
0184	0.28069	26
0185	0.31273	26
0186	0.20643	26
0187	0.40317	26
0188	0.27943	26
0189	0.29623	26
0190	0.24914	27
0191	0.19579	28
0192	0.36924	29
0193	0.35031	29
0194	0.25575	29
0195	0.24516	29
0196	0.32157	29
0197	0.24675	29
0198	0.26431	29
0199	0.32696	29
0200	0.24275	29
0201	0.29269	29
0202	0.34495	29
0203	0.25231	29
0204	0.28385	30
0205	0.19004	30
0206	0.30878	30
0207	0.30922	30
0208	0.23132	30
0209	0.29167	30
0210	0.26848	30
0211	0.26099	30
0212	0.22390	31
0213	0.25930	31
0214	0.30868	32
0215	0.24915	32
0216	0.34771	32
0217	0.24595	32
0218	0.22190	32
0219	0.30192	32
0220	0.19392	32
0221	0.23653	33
0222	0.23968	33
0223	0.34814	33
0224	0.26028	34
0225	0.28089	34
0226	0.13809	34
0227	0.25273	34
0228	0.27856	34
0229	0.23264	34
0230	0.25958	34
0231	0.27400	34
0232	0.22951	34
0233	0.19615	34
0234	0.29275	35
0235	0.20580	35
0236	0.28197	35
0237	0.23497	35
0238	0.31468	35
0239	0.27944	35
0240	0.23289	35
0241	0.19675	36
0242	0.30238	36
0243	0.24638	36
0244	0.19524	36
0245	0.25044	36
0246	0.22170	36
0247	0.23281	36
0248	0.21864	36
0249	0.16266	37
0250	0.22935	37
0251	0.17456	37
0252	0.20715	38
0253	0.20350	38
0254	0.29522	38
0255	0.22672	39
0256	0.21343	39
0257	0.26056	39
0258	0.16632	40
0259	0.29534	40
0260	0.25441	40
0261	0.27725	40
0262	0.26890	40
0263	0.17039	40
0264	0.24465	40
0265	0.17735	40
0266	0.10811	40
0267	0.26013	40
0268	0.21438	40
0269	0.37131	40
0270	0.16776	40
0271	0.19349	40
0272	0.19341	41
0273	0.20761	41
0274	0.15138	41
0275	0.14565	41
0276	0.25822	41
0277	0.37908	41
0278	0.22038	41
0279	0.23338	41
0280	0.21485	42
0281	0.19632	42
0282	0.14426	43
0283	0.23591	43
0284	0.29442	43
0285	0.17197	43
0286	0.18581	43
0287	0.22424	43
0288	0.25814	44
0289	0.19075	44
0290	0.26326	44
0291	0.16210	44
0292	0.20273	44
0293	0.24106	44
0294	0.24920	44
0295	0.16154	44
0296	0.14202	44
0297	0.16393	44
0298	0.20030	44
0299	0.23172	44
0300	0.14388	45
0301	0.12292	45
0302	0.20403	45
0303	0.22520	45
0304	0.22899	45
0305	0.13993	45
0306	0.24569	45
0307	0.16460	45
0308	0.15877	45
0309	0.11917	45
0310	0.24353	46
0311	0.19924	46
0312	0.22380	47
0313	0.31291	47
0314	0.32567	48
0315	0.23451	48
0316	0.17243	48
0317	0.19116	48
0318	0.16742	48
0319	0.18104	48
0320	0.21715	48
0321	0.19882	49
0322	0.28678	49
0323	0.23532	49
0324	0.18695	49
0325	0.22342	49
0326	0.15926	49
0327	0.20617	49
0328	0.20182	49
0329	0.31692	49
0330	0.19460	49
0331	0.16656	49
0332	0.27453	49
0333	0.16970	49
0334	0.17732	49
0335	0.13339	49
0336	0.20687	49
0337	0.19260	49
0338	0.14654	49
0339	0.17485	49
0340	0.18691	49
0341	0.15525	49
0342	0.21916	50
0343	0.18632	50
0344	0.21047	50
0345	0.18898	50
0346	0.21550	50
0347	0.21403	50
0348	0.23893	50
0349	0.22294	50
0350	0.15546	50
0351	0.18950	50
0352	0.14427	50
0353	0.24901	50
0354	0.24101	50
0355	0.25040	50
0356	0.21210	51
0357	0.17288	51
0358	0.16927	51
0359	0.22895	51
0360	0.17603	52
0361	0.14779	53
0362	0.17890	53
0363	0.15683	53
0364	0.20412	53
0365	0.18025	53
0366	0.28619	53
0367	0.20747	54
0368	0.24232	54
0369	0.18829	54
0370	0.10299	54
0371	0.24953	54
0372	0.16090	55
0373	0.13624	55
0374	0.18632	55
0375	0.14804	55
0376	0.15812	55
0377	0.16853	55
0378	0.14876	55
0379	0.24796	55
0380	0.27606	55
0381	0.18082	55
0382	0.23706	55
0383	0.18269	55
0384	0.19689	55
0385	0.23709	55
0386	0.17188	55
0387	0.08399	55
0388	0.20285	55
0389	0.23698	55
0390	0.17987	55
0391	0.12599	55
0392	0.14262	55
0393	0.25649	55
0394	0.17708	55
0395	0.21452	55
0396	0.15805	55
0397	0.21099	55
0398	0.24559	55
0399	0.22215	55
0400	0.18825	56
0401	0.09172	56
0402	0.13392	56
0403	0.14858	56
0404	0.17125	56
0405	0.12400	56
0406	0.18304	56
0407	0.18939	56
0408	0.11304	56
0409	0.24431	56
0410	0.24856	56
0411	0.22590	56
0412	0.19139	56
0413	0.12955	56
0414	0.20074	56
0415	0.17092	56
0416	0.14579	56
0417	0.29672	56
0418	0.21951	56
0419	0.21457	56
0420	0.10948	56
0421	0.22610	56
0422	0.22890	56
0423	0.15155	56
0424	0.19074	56
0425	0.21613	57
0426	0.20420	58
0427	0.14154	58
0428	0.14411	58
0429	0.22399	58
0430	0.25870	58
0431	0.19320	59
0432	0.22674	59
0433	0.19081	59
0434	0.22685	59
0435	0.18162	59
0436	0.25090	59
0437	0.13117	59
0438	0.15885	60
0439	0.17063	60
0440	0.18505	60
0441	0.11600	60
0442	0.19013	61
0443	0.17747	61
0444	0.16911	61
0445	0.16498	61
0446	0.14740	61
0447	0.21538	61
0448	0.16662	61
0449	0.19475	61
0450	0.25159	61
0451	0.19944	61
0452	0.15136	61
0453	0.13367	61
0454	0.29860	61
0455	0.14738	61
0456	0.15531	61
0457	0.18421	62
0458	0.20760	62
0459	0.14717	62
0460	0.16398	62
0461	0.11552	63
0462	0.14419	64
0463	0.19461	64
0464	0.07626	64
0465	0.19162	64
0466	0.11627	64
0467	0.16784	64
0468	0.10243	64
0469	0.21456	64
0470	0.17553	65
0471	0.09986	66
0472	0.14644	66
0473	0.26413	66
0474	0.17360	66
0475	0.16367	66
0476	0.20401	66
0477	0.23151	66
0478	0.10997	67
0479	0.22903	67
0480	0.09226	67
0481	0.14357	67
0482	0.22402	67
0483	0.10159	67
0484	0.08900	67
0485	0.13751	67
0486	0.19031	67
0487	0.30056	67
0488	0.10057	67
0489	0.14741	67
0490	0.21023	67
0491	0.20852	67
0492	0.18223	68
0493	0.12095	68
0494	0.18097	68
0495	0.23612	68
0496	0.15731	68
0497	0.19860	68
0498	0.13704	68
0499	0.19597	68
0500	0.18094	68
0501	0.12997	68
0502	0.21724	68
0503	0.13686	68
0504	0.19573	68
0505	0.17985	68
0506	0.22942	68
0507	0.17673	68
0508	0.12434	68
0509	0.08814	68
0510	0.11710	68
0511	0.10600	68
0512	0.17830	68
0513	0.20172	68
0514	0.09130	68
0515	0.13398	68
0516	0.14315	69
0517	0.21046	69
0518	0.09215	69
0519	0.20535	70
0520	0.12040	70
0521	0.12059	70
0522	0.12491	70
0523	0.10553	70
0524	0.13114	70
0525	0.16300	70
0526	0.10113	70
0527	0.17794	71
0528	0.08500	71
0529	0.16925	72
0530	0.17067	73
0531	0.07073	73
0532	0.20500	73
0533	0.16683	73
0534	0.19552	73
0535	0.12429	73
0536	0.12900	73
0537	0.07306	73
0538	0.16441	73
0539	0.18385	73
0540	0.16453	73
0541	0.12208	73
0542	0.12957	73
0543	0.22114	73
0544	0.22805	73
0545	0.22213	73
0546	0.19023	73
0547	0.11057	73
0548	0.27970	73
0549	0.23382	73
0550	0.24372	73
0551	0.26780	74
0552	0.11120	74
0553	0.19328	74
0554	0.17868	74
0555	0.24432	74
0556	0.14288	74
0557	0.09903	74
0558	0.11522	74
0559	0.18052	74
0560	0.18525	74
0561	0.18057	74
0562	0.14649	74
0563	0.28694	74
0564	0.13985	74
0565	0.15910	74
0566	0.19057	74
0567	0.16856	74
0568	0.19757	74
0569	0.20710	74
0570	0.15705	74
0571	0.13296	74
0572	0.12065	74
0573	0.18329	74
0574	0.18068	74
0575	0.07267	74
0576	0.19555	75
0577	0.15241	75
0578	0.15108	75
0579	0.12859	75
0580	0.14931	76
0581	0.11990	76
0582	0.12490	76
0583	0.16081	77
0584	0.29415	77
0585	0.20973	77
0586	0.13009	77
0587	0.12204	77
0588	0.09697	77
0589	0.19453	77
0590	0.10227	77
0591	0.13184	77
0592	0.17735	77
0593	0.18647	77
0594	0.17789	77
0595	0.15824	77
0596	0.14380	77
0597	0.20722	77
0598	0.18253	77
0599	0.18549	77
0600	0.11057	77
0601	0.18776	78
0602	0.13659	78
0603	0.16339	78
0604	0.16249	78
0605	0.18037	78
0606	0.25460	78
0607	0.14474	78
0608	0.10753	78
0609	0.19667	79
0610	0.18749	79
0611	0.15355	79
0612	0.12399	79
0613	0.12213	79
0614	0.10960	79
0615	0.14738	79
0616	0.15133	79
0617	0.16958	79
0618	0.08681	80
0619	0.14242	80
0620	0.10631	80
0621	0.15740	80
0622	0.10398	80
0623	0.15294	81
0624	0.19072	81
0625	0.19765	82
0626	0.09702	82
0627	0.04474	82
0628	0.16962	83
0629	0.24470	83
0630	0.20848	83
0631	0.21492	84
0632	0.15783	84
0633	0.13932	85
0634	0.12493	85
0635	0.22845	85
0636	0.10373	85
0637	0.09467	85
0638	0.22230	86
0639	0.13362	86
0640	0.12595	86
0641	0.14218	86
0642	0.13755	86
0643	0.14224	86
0644	0.12132	86
0645	0.09697	86
0646	0.11612	87
0647	0.10654	88
0648	0.08015	88
0649	0.17893	88
0650	0.15504	88
0651	0.15492	88
0652	0.13382	88
0653	0.23188	89
0654	0.18164	89
0655	0.11521	89
0656	0.16245	89
0657	0.20560	89
0658	0.15287	89
0659	0.10503	89
0660	0.12136	89
0661	0.08167	90
0662	0.17875	90
0663	0.16197	90
0664	0.12102	90
0665	0.19521	90
0666	0.12790	90
0667	0.17367	90
0668	0.17103	90
0669	0.15924	90
0670	0.20232	91
0671	0.11319	92
0672	0.13460	93
0673	0.11730	93
0674	0.18291	93
0675	0.24764	93
0676	0.05680	93
0677	0.13006	93
0678	0.16594	93
0679	0.15365	94
0680	0.12681	94
0681	0.17080	94
0682	0.16308	94
0683	0.24966	94
0684	0.14850	94
0685	0.18707	95
0686	0.09382	96
